"","Bat_Index","Bat_ID","General.Location","Site.Name","Date","Julian.Day","Year","Site_Net","Net_UTMx","Net_UTMy","Species","Sex","Reprod","Mass..g.","RFA..mm.","Age","WingScore.","forage_radius","fnet_id","open_water","developed_open","developed_low","developed_medium","developed_high","barren_land","deciduous_forest","evergreen_forest","mixed_forest","shrub_scrub","grassland_herb","pasture_hay","crop","woody_wet","herb_wet","total_area","COI_ID","s16_ID","dominant_veg","SexReprod","gmm_8cluster","max.depth","raw.richness","rel.richness","prop.richness","ed.richness","log.ed.richness","clr.richness","evenness","Geo.Section","Geo.Sub.Section"
"MLG16_3_0052","M-0052","M-0052","CNF","Suomi North","6/17/15",168,2015,"Suomi North_2",451311,5258327,"MYLU","M","NR",8.5,"36.6","A","1",418.0344,"451311_5258327_418.0344",31,29,5,1,0,0,330,52,124,0,0,0,0,35,4,611,"MLGANML_3_0052","MLG16_3_0052","deciduous_forest","Male Non-Reproductive",7,14121,72,0.00509878903760357,0.103936177226874,35,5.12928301694497,-0.807861487567195,0.552012157980367,"N. Minnesota Drift & Lake Plains","St. Louis Moraines"
"MLG16_3_0053","F-0053","F-0053","CNF","Suomi North","6/17/15",168,2015,"Suomi North_3",451354,5258419,"MYSE","F","P",9.5,"36","A","1",275.352,"451354_5258419_275.352",13,21,2,1,0,0,125,11,73,0,0,0,0,19,0,265,"MLGANML_3_0053","MLG16_3_0053","deciduous_forest","Female Reproductive",7,27679,247,0.00892373279381481,0.181905677278056,45,5.49185309632967,-0.000368820111420476,0.542321359717069,"N. Minnesota Drift & Lake Plains","St. Louis Moraines"
"MLG16_3_0060","F-0060","F-0060","CNF","Suomi North","6/17/15",168,2015,"Suomi North_2",451311,5258327,"MYSE","F","P",9.5,"36.6","A","1",275.352,"451311_5258327_275.352",0,16,1,1,0,0,151,9,61,0,0,0,0,26,0,265,"MLGANML_3_0060","MLG16_3_0060","deciduous_forest","Female Reproductive",7,33180,82,0.0024713682941531,0.0503775643823658,9,3.16992500144231,-1.85270611182424,0.394954774928303,"N. Minnesota Drift & Lake Plains","St. Louis Moraines"
"MLG16_3_0061","M-0061","M-0061","CNF","Suomi North","6/17/15",168,2015,"Suomi North_2",451311,5258327,"MYSE","M","NR",8,"37.9","A","1",275.352,"451311_5258327_275.352",0,16,1,1,0,0,151,9,61,0,0,0,0,26,0,265,"MLGANML_3_0061","MLG16_3_0061","deciduous_forest","Male Non-Reproductive",7,6827,126,0.0184561300717738,0.376218665238935,66,6.04439411935845,1.04801203636059,0.495437140602769,"N. Minnesota Drift & Lake Plains","St. Louis Moraines"
"MLG16_3_0063","M-0063","M-0063","CNF","Suomi North","6/17/15",168,2015,"Suomi North_2",451311,5258327,"MYLU","M","NR",7.5,"39.1","A","0",418.0344,"451311_5258327_418.0344",31,29,5,1,0,0,330,52,124,0,0,0,0,35,4,611,"MLGANML_3_0063","MLG16_3_0063","deciduous_forest","Male Non-Reproductive",7,44268,1469,0.0331842414385109,0.676443597461232,221,7.78790255939143,1.89441025554121,0.851641172647487,"N. Minnesota Drift & Lake Plains","St. Louis Moraines"
"MLG16_3_0064","M-0064","M-0064","CNF","Suomi North","6/17/15",168,2015,"Suomi North_2",451311,5258327,"MYLU","M","NR",8.5,"38.1","A","1",418.0344,"451311_5258327_418.0344",31,29,5,1,0,0,330,52,124,0,0,0,0,35,4,611,"MLGANML_3_0064","MLG16_3_0064","deciduous_forest","Male Non-Reproductive",7,20707,633,0.0305693726759067,0.623140850253871,152,7.24792751344359,1.77599890613812,0.571968914754194,"N. Minnesota Drift & Lake Plains","St. Louis Moraines"
"MLG16_3_0084","M-0084","M-0084","CNF","Forest Rd 2684A","6/25/15",176,2015,"Forest Rd 2684A_2",438294,5278629,"MYLU","M","NR",7.8,"37.1","A","1",418.0344,"438294_5278629_418.0344",6,22,0,0,0,0,197,0,132,8,3,0,0,202,41,611,"MLGANML_3_0084","MLG16_3_0084","woody_wet","Male Non-Reproductive",7,6458,61,0.0094456488076804,0.192544665264147,30,4.90689059560852,0.0816337613498073,0.219747890203654,"N. Minnesota Drift & Lake Plains","Chippewa Plains"
"MLG16_3_0104","F-0104","F-0104","SNF - Laurentian","Forest Rd 425","7/14/15",195,2015,"Forest Rd 425_2",581846,5252087,"MYSE","F","L",8.5,"37.8","A","1",275.352,"581846_5252087_275.352",0,20,0,0,0,0,0,156,88,0,0,0,0,0,0,264,"MLGANML_3_0104","MLG16_3_0104","evergreen_forest","Female Reproductive",3,36691,295,0.00804011883023085,0.163893663672102,60,5.90689059560852,-0.150799311155754,0.568377543540903,"Northern Superior Uplands","Toimi Uplands"
"MLG16_3_0110","M-0110","M-0110","SNF - Laurentian","Forest Rd 416G","7/15/15",196,2015,"Forest Rd 416G_3",579856,5241541,"MYSE","M","NR",6.5,"36.2","A","0",275.352,"579856_5241541_275.352",0,34,0,0,0,0,0,24,21,6,0,0,0,178,0,263,"MLGANML_3_0110","MLG16_3_0110","woody_wet","Male Non-Reproductive",3,31913,80,0.00250681540438066,0.0511001353896423,21,4.39231742277876,-1.8321603716341,0.531654896160508,"Northern Superior Uplands","Toimi Uplands"
"MLG16_3_0113","M-0113","M-0113","SNF - Laurentian","Forest Rd 416G","7/15/15",196,2015,"Forest Rd 416G_1",579588,5241529,"MYSE","M","NR",5.5,"29.14","J","0",275.352,"579588_5241529_275.352",0,37,0,0,0,0,2,42,25,0,0,0,0,159,0,265,"MLGANML_3_0113","MLG16_3_0113","woody_wet","Male Non-Reproductive",3,31004,92,0.0029673590504451,0.0604880794024353,18,4.16992500144231,-1.58883663178096,0.517769582644344,"Northern Superior Uplands","Toimi Uplands"
"MLG16_3_0118","M-0118","M-0118","SNF - Laurentian","Forest Rd 416G","7/15/15",196,2015,"Forest Rd 416G_1",579588,5241529,"MYLU","M","NR",10.1,"39.1","J","0",418.0344,"579588_5241529_418.0344",1,59,0,0,0,0,23,63,127,0,0,0,0,336,2,611,"MLGANML_3_0118","MLG16_3_0118","woody_wet","Male Non-Reproductive",3,22057,136,0.00616584304302489,0.125687521202902,28,4.8073549220576,-0.533717970423902,0.708926765855549,"Northern Superior Uplands","Toimi Uplands"
"MLG16_3_0123","M-0123","M-0123","SNF - Laurentian","Forest Rd 416G","7/15/15",196,2015,"Forest Rd 416G_2",579662,5241490,"EPFU","M","NR",12.6,"39.9","J","0",405.7866,"579662_5241490_405.7866",1,64,0,0,0,0,9,65,85,5,0,0,0,343,2,574,"MLGANML_3_0123","MLG16_3_0123","woody_wet","Male Non-Reproductive",3,33923,107,0.00315420216372373,0.0642967796236304,29,4.85798099512757,-1.50074100485543,0.511226626860501,"Northern Superior Uplands","Toimi Uplands"
"MLG16_3_0124","F-0124","F-0124","SNF - Laurentian","Forest Rd 416G","7/15/15",196,2015,"Forest Rd 416G_1",579588,5241529,"MYLU","F","NR",7.8,"37.5","J","0",418.0344,"579588_5241529_418.0344",1,59,0,0,0,0,23,63,127,0,0,0,0,336,2,611,"MLGANML_3_0124","MLG16_3_0124","woody_wet","Female Non-Reproductive",3,12894,144,0.0111679851093532,0.227653599910143,49,5.61470984411521,0.323280882694276,0.604216363062967,"Northern Superior Uplands","Toimi Uplands"
"MLG16_3_0132","F-0132","F-0132","SNF - Laurentian","Forest Rd 130C","7/16/15",197,2015,"Forest Rd 130C_3",564074,5248295,"MYSE","F","L",7.5,"35.5","A","0",275.352,"564074_5248295_275.352",0,9,0,0,0,0,58,46,89,0,0,0,0,62,0,264,"MLGANML_3_0132","MLG16_3_0132","mixed_forest","Female Reproductive",3,48988,112,0.00228627418959745,0.0466045167993288,21,4.39231742277876,-1.96501770097766,0.480026507900679,"Northern Superior Uplands","Toimi Uplands"
"MLG16_3_0332","M-0332","M-0332","Tower - Soudan","Park Entrance","6/20/17",171,2017,"Park Entrance_Net 2",556416,5296353,"MYLU","M","NR",9,"38.4","A","2",418.0344,"556416_5296353_418.0344",0,111,35,18,3,2,2,155,240,28,0,0,0,11,2,607,"MLGANML_3_0332","MLG16_3_0332","mixed_forest","Male Non-Reproductive",3,24310,94,0.00386672151378034,0.078821118030043,15,3.90689059560852,-1.20690527183755,0.402906260518319,"Northern Superior Uplands","Border Lakes"
"MLG16_3_0363","F-0363","F-0363","CNF - Remer","Chain Lakes","7/18/17",199,2017,"Chain Lakes_Net 3",430189,5222562,"EPFU","F","PL",23.5,"50.8","A","1",405.7866,"430189_5222562_405.7866",0,32,1,0,0,0,434,5,36,0,0,0,0,63,0,571,"MLGANML_3_0363","MLG16_3_0363","deciduous_forest","Female Reproductive",7,35489,666,0.0187663783144073,0.382542915191788,72,6.16992500144231,1.07206221384442,0.608514227036237,"N. Minnesota Drift & Lake Plains","St. Louis Moraines"
"MLG16_3_0372","F-0372","F-0372","CNF - Remer","Chain Lakes","7/19/17",200,2017,"Chain Lakes_Net 3",430189,5222562,"MYLU","F","NR",9,"39.6","J","1",418.0344,"430189_5222562_418.0344",0,33,1,0,0,0,462,7,38,0,0,0,0,71,0,612,"MLGANML_3_0372","MLG16_3_0372","deciduous_forest","Female Non-Reproductive",7,24960,56,0.00224358974358974,0.0457344164456233,13,3.70043971814109,-1.99220724229111,0.246884682526285,"N. Minnesota Drift & Lake Plains","St. Louis Moraines"
"MLG16_3_0374","F-0374","F-0374","CNF - Remer","Chain Lakes","7/19/17",200,2017,"Chain Lakes_Net 1",430095,5222557,"EPFU","F","L",22,"46.9","A","1",405.7866,"430095_5222557_405.7866",1,31,1,0,0,0,460,0,25,0,0,0,0,55,0,573,"MLGANML_3_0374","MLG16_3_0374","deciduous_forest","Female Reproductive",7,36316,381,0.010491243529023,0.213858572833861,50,5.64385618977472,0.233097650584917,0.38440903139674,"N. Minnesota Drift & Lake Plains","St. Louis Moraines"
"MLG16_3_0376","F-0376","F-0376","CNF - Remer","Chain Lakes","7/19/17",200,2017,"Chain Lakes_Net 3",430189,5222562,"EPFU","F","L",25,"49.6","A","1",405.7866,"430189_5222562_405.7866",0,32,1,0,0,0,434,5,36,0,0,0,0,63,0,571,"MLGANML_3_0376","MLG16_3_0376","deciduous_forest","Female Reproductive",7,37224,335,0.00899957016978294,0.183451582960937,46,5.52356195605701,0.0118399629887902,0.498467509104208,"N. Minnesota Drift & Lake Plains","St. Louis Moraines"
"MLG16_3_0379","F-0379a","F-0379","CNF - Remer","Pine Point","7/20/17",201,2017,"Pine Point_Net 1",380827,5221374,"EPFU","F","NR",21.5,"46.8","A","1",405.7866,"380827_5221374_405.7866",37,0,0,0,0,0,193,29,296,0,0,0,0,22,0,577,"MLGANML_3_0379","MLG16_3_0379","mixed_forest","Female Non-Reproductive",7,25924,231,0.00891066193488659,0.181639234579593,44,5.4594316186373,-0.0024835279015214,0.236259581894672,"N. Minnesota Drift & Lake Plains","Pine Moraines & Outwash Plains"
"MLG16_3_0381","F-0381","F-0381","CNF - Remer","Pine Point","7/20/17",201,2017,"Pine Point_Net 3",380798,5221453,"MYLU","F","NR",9,"40.2","J","1",418.0344,"380798_5221453_418.0344",54,0,0,0,0,0,202,29,285,0,0,0,0,39,1,610,"MLGANML_3_0381","MLG16_3_0381","mixed_forest","Female Non-Reproductive",7,7144,26,0.00363941769316909,0.0741876472178245,12,3.58496250072116,-1.29430849757923,0.409032247987304,"N. Minnesota Drift & Lake Plains","Pine Moraines & Outwash Plains"
"MLG16_3_0385","F-0385","F-0385","CNF - Remer","Ododikossi Lake","7/20/17",201,2017,"Ododikossi Lake_Net 1",421922,5209490,"MYLU","F","NR",8.9,"38.7","J","0",418.0344,"421922_5209490_418.0344",0,74,5,1,0,0,324,73,102,0,0,0,0,28,0,607,"MLGANML_3_0385","MLG16_3_0385","deciduous_forest","Female Non-Reproductive",7,32705,94,0.00287417826020486,0.0585886371903484,26,4.70043971814109,-1.63486659290288,0.446052723042403,"N. Minnesota Drift & Lake Plains","Pine Moraines & Outwash Plains"
"MLG16_3_0389","M-0389","M-0389","Land O'Lakes State Forest","Cedar Lake","7/24/17",205,2017,"Cedar Lake_Net 1",437811,5193086,"MYLU","M","NR",8,"38.7","J","1",418.0344,"437811_5193086_418.0344",6,0,0,0,0,0,370,0,0,0,19,0,0,168,48,611,"MLGANML_3_0389","MLG16_3_0389","deciduous_forest","Male Non-Reproductive",7,9514,45,0.00472987176792096,0.0964159895036715,17,4.08746284125034,-0.916215064231878,0.239764379413976,"N. Minnesota Drift & Lake Plains","St. Louis Moraines"
"MLG16_3_0390","M-0390","M-0390","Land O'Lakes State Forest","Cedar Lake","7/24/17",205,2017,"Cedar Lake_Net 1",437811,5193086,"MYLU","M","NR",8.75,"37.9","J","1",418.0344,"437811_5193086_418.0344",6,0,0,0,0,0,370,0,0,0,19,0,0,168,48,611,"MLGANML_3_0390","MLG16_3_0390","deciduous_forest","Male Non-Reproductive",7,10928,104,0.00951683748169839,0.193995809562276,29,4.85798099512757,0.0924660992519035,0.37259377432224,"N. Minnesota Drift & Lake Plains","St. Louis Moraines"
"MLG16_3_0391","M-0391","M-0391","Land O'Lakes State Forest","Cedar Lake","7/25/17",206,2017,"Cedar Lake_Net 3",437777,5193156,"EPFU","M","TD",20.1,"45.8","A","1",405.7866,"437777_5193156_405.7866",5,0,0,0,0,0,356,0,0,0,18,0,0,153,42,574,"MLGANML_3_0391","MLG16_3_0391","deciduous_forest","Male Reproductive",7,30685,288,0.00938569333550595,0.191322503975322,71,6.14974711950468,0.0724471878183417,0.644074917608168,"N. Minnesota Drift & Lake Plains","St. Louis Moraines"
"MLG16_3_0392","M-0392","M-0392","Land O'Lakes State Forest","Cedar Lake","7/25/17",206,2017,"Cedar Lake_Net 1",437811,5193086,"MYLU","M","TD",9.5,"37.8","A","0",418.0344,"437811_5193086_418.0344",6,0,0,0,0,0,370,0,0,0,19,0,0,168,48,611,"MLGANML_3_0392","MLG16_3_0392","deciduous_forest","Male Reproductive",7,18929,55,0.00290559459031116,0.0592290428297394,12,3.58496250072116,-1.61918271355308,0.334876482859151,"N. Minnesota Drift & Lake Plains","St. Louis Moraines"
"MLG16_3_0393","M-0393","M-0393","Land O'Lakes State Forest","Cedar Lake","7/25/17",206,2017,"Cedar Lake_Net 3",437777,5193156,"EPFU","M","NR",19.5,"46.5","A","1",405.7866,"437777_5193156_405.7866",5,0,0,0,0,0,356,0,0,0,18,0,0,153,42,574,"MLGANML_3_0393","MLG16_3_0393","deciduous_forest","Male Non-Reproductive",7,31022,148,0.00477080781380955,0.0972504496252937,34,5.08746284125034,-0.903782564983502,0.557342189148553,"N. Minnesota Drift & Lake Plains","St. Louis Moraines"
"MLG16_3_0399","M-0399","M-0399","Cass County","Second Perch Lake","7/26/17",207,2017,"Second Perch Lake_Net 3",379932,5191647,"EPFU","M","NR",20,"49.4","A","1",405.7866,"379932_5191647_405.7866",175,0,0,0,0,0,186,12,192,0,10,0,0,0,0,575,"MLGANML_3_0399","MLG16_3_0399","mixed_forest","Male Non-Reproductive",7,20075,195,0.00971357409713574,0.198006183707648,31,4.95419631038687,0.121986095858473,0.462337918483916,"N. Minnesota Drift & Lake Plains","Pine Moraines & Outwash Plains"
"MLG16_3_0400","M-0400","M-0400","Cass County","Second Perch Lake","7/26/17",207,2017,"Second Perch Lake_Net 3",379932,5191647,"EPFU","M","NR",19.25,"49.6","A","1",405.7866,"379932_5191647_405.7866",175,0,0,0,0,0,186,12,192,0,10,0,0,0,0,575,"MLGANML_3_0400","MLG16_3_0400","mixed_forest","Male Non-Reproductive",7,32133,295,0.00918059315968008,0.18714164297741,52,5.70043971814109,0.0405712341603905,0.628012738523332,"N. Minnesota Drift & Lake Plains","Pine Moraines & Outwash Plains"
"MLG16_3_0402","M-0402","M-0402","Cass County","Second Perch Lake","7/26/17",207,2017,"Second Perch Lake_Net 1",380097,5191695,"MYLU","M","TD",9.25,"38","A","0",418.0344,"380097_5191695_418.0344",157,0,0,0,0,0,182,12,248,0,12,0,0,0,0,611,"MLGANML_3_0402","MLG16_3_0402","mixed_forest","Male Reproductive",7,13947,98,0.00702660070266007,0.143233620875086,17,4.08746284125034,-0.345189217724011,0.351727932822543,"N. Minnesota Drift & Lake Plains","Pine Moraines & Outwash Plains"
"MLG16_3_0403","F-0403","F-0403","Cass County","Second Perch Lake","7/26/17",207,2017,"Second Perch Lake_Net 1",380097,5191695,"MYLU","F","NR",8.5,"40","J","1",418.0344,"380097_5191695_418.0344",157,0,0,0,0,0,182,12,248,0,12,0,0,0,0,611,"MLGANML_3_0403","MLG16_3_0403","mixed_forest","Female Non-Reproductive",7,8943,61,0.0068209773006821,0.139042094182697,27,4.75488750216347,-0.388037673748537,0.480420787878632,"N. Minnesota Drift & Lake Plains","Pine Moraines & Outwash Plains"
"MLG16_3_0404","F-0404","F-0404","Cass County","Second Perch Lake","7/26/17",207,2017,"Second Perch Lake_Net 3",379932,5191647,"EPFU","F","PL",25.5,"44.9","A","1",405.7866,"379932_5191647_405.7866",175,0,0,0,0,0,186,12,192,0,10,0,0,0,0,575,"MLGANML_3_0404","MLG16_3_0404","mixed_forest","Female Reproductive",7,19247,148,0.00768951005351483,0.156746685108114,35,5.12928301694497,-0.215124457214872,0.42166488299192,"N. Minnesota Drift & Lake Plains","Pine Moraines & Outwash Plains"
"MLG16_3_0408","F-0408","F-0408","Cass County","Second Perch Lake","7/26/17",207,2017,"Second Perch Lake_Net 3",379932,5191647,"MYLU","F","NR",8.7,"39.3","A","1",418.0344,"379932_5191647_418.0344",182,0,0,0,0,0,202,13,200,0,10,0,0,0,0,607,"MLGANML_3_0408","MLG16_3_0408","deciduous_forest","Female Non-Reproductive",7,11921,91,0.00763358778625954,0.155606738615425,26,4.70043971814109,-0.225654852136549,0.395688767725927,"N. Minnesota Drift & Lake Plains","Pine Moraines & Outwash Plains"
"MLG16_3_0409","M-0409","M-0409","Cass County","Second Perch Lake","7/26/17",207,2017,"Second Perch Lake_Net 3",379932,5191647,"MYLU","M","TD",9.25,"38.2","A","1",418.0344,"379932_5191647_418.0344",182,0,0,0,0,0,202,13,200,0,10,0,0,0,0,607,"MLGANML_3_0409","MLG16_3_0409","deciduous_forest","Male Reproductive",7,15617,117,0.00749183581993981,0.15271719810198,24,4.58496250072116,-0.252696851317438,0.228063762726726,"N. Minnesota Drift & Lake Plains","Pine Moraines & Outwash Plains"
"MLG16_3_0411","M-0411","M-0411","Cass County","Second Perch Lake","7/27/17",208,2017,"Second Perch Lake_Net 2",380072,5191546,"MYLU","M","TD",8.3,"39.3","A","0",418.0344,"380072_5191546_418.0344",129,0,0,0,0,0,182,10,278,0,11,0,0,0,0,610,"MLGANML_3_0411","MLG16_3_0411","mixed_forest","Male Reproductive",7,29053,57,0.0019619316421712,0.0399929617334313,19,4.24792751344359,-2.18574135936084,0.418865873973869,"N. Minnesota Drift & Lake Plains","Pine Moraines & Outwash Plains"
"MLG16_3_0415","F-0415","F-0415","Cass County","Second Perch Lake","7/27/17",208,2017,"Second Perch Lake_Net 3",379932,5191647,"MYLU","F","NR",9,"39.2","J","1",418.0344,"379932_5191647_418.0344",182,0,0,0,0,0,202,13,200,0,10,0,0,0,0,607,"MLGANML_3_0415","MLG16_3_0415","deciduous_forest","Female Non-Reproductive",7,25515,173,0.00678032529884382,0.138213424152121,34,5.08746284125034,-0.396661644234277,0.509626316387322,"N. Minnesota Drift & Lake Plains","Pine Moraines & Outwash Plains"
"MLG16_3_0416","M-0416","M-0416","CNF - Hackensack","Ah-Gwa-Ching","7/27/17",208,2017,"Ah-Gwa-Ching_Net 3",398437,5209856,"EPFU","M","NR",17.5,"48.1","J","1",405.7866,"398437_5209856_405.7866",0,0,0,0,0,0,517,23,22,0,0,0,0,15,0,577,"MLGANML_3_0416","MLG16_3_0416","deciduous_forest","Male Non-Reproductive",7,44459,229,0.0051508131087069,0.104996661007313,28,4.8073549220576,-0.793215940770403,0.615303608523636,"N. Minnesota Drift & Lake Plains","Pine Moraines & Outwash Plains"
"MLG16_3_0418","M-0418","M-0418","CNF - Hackensack","Ah-Gwa-Ching","7/27/17",208,2017,"Ah-Gwa-Ching_Net 2",398397,5209815,"EPFU","M","TD",18.5,"46.65","A","0",405.7866,"398397_5209815_405.7866",0,0,0,0,0,0,507,16,18,0,0,0,0,35,0,576,"MLGANML_3_0418","MLG16_3_0418","deciduous_forest","Male Reproductive",7,49307,454,0.009207617579654,0.18769252180043,57,5.83289001416474,0.0448117799429095,0.642321587608832,"N. Minnesota Drift & Lake Plains","Pine Moraines & Outwash Plains"
"MLG16_3_0420","M-0420","M-0420","CNF - Hackensack","Ah-Gwa-Ching","7/27/17",208,2017,"Ah-Gwa-Ching_Net 3",398437,5209856,"MYLU","M","NR",9.5,"39.3","A","1",418.0344,"398437_5209856_418.0344",0,0,0,0,0,0,533,28,25,0,0,0,0,18,0,604,"MLGANML_3_0420","MLG16_3_0420","deciduous_forest","Male Non-Reproductive",7,18239,73,0.00400241241296124,0.0815871068248978,18,4.16992500144231,-1.15714630348007,0.411957711608523,"N. Minnesota Drift & Lake Plains","Pine Moraines & Outwash Plains"
"MLG16_3_0421","M-0421","M-0421","CNF - Hackensack","Ah-Gwa-Ching","7/27/17",208,2017,"Ah-Gwa-Ching_Net 3",398437,5209856,"MYLU","M","NR",8.25,"37","J","0",418.0344,"398437_5209856_418.0344",0,0,0,0,0,0,533,28,25,0,0,0,0,18,0,604,"MLGANML_3_0421","MLG16_3_0421","deciduous_forest","Male Non-Reproductive",7,26946,68,0.00252356564981815,0.0514415804789656,9,3.16992500144231,-1.82255251684949,0.438868723709811,"N. Minnesota Drift & Lake Plains","Pine Moraines & Outwash Plains"
"MLG16_3_0423","M-0423","M-0423","CNF - Hackensack","Ah-Gwa-Ching","7/28/17",209,2017,"Ah-Gwa-Ching_Net 3",398437,5209856,"MYLU","M","NR",9.75,"37.9","A","1",418.0344,"398437_5209856_418.0344",0,0,0,0,0,0,533,28,25,0,0,0,0,18,0,604,"MLGANML_3_0423","MLG16_3_0423","deciduous_forest","Male Non-Reproductive",7,20914,69,0.00329922539925409,0.0672530032678984,20,4.32192809488736,-1.43588879073882,0.447574013999414,"N. Minnesota Drift & Lake Plains","Pine Moraines & Outwash Plains"
"MLG16_3_3136","M-3136","M-3136","Mille Lacs WMA/Rum River State Forest","Tillie's Corner","6/14/17",165,2017,"Tillie's Corner_Net 2",458311,5088941,"EPFU","M","TD",22,"45.8","A","1",405.7866,"458311_5088941_405.7866",0,16,3,0,0,0,359,0,0,0,0,33,0,77,86,574,"MLGANML_3_3136","MLG16_3_3136","deciduous_forest","Male Reproductive",1,50830,150,0.00295101318119221,0.060154877312475,23,4.52356195605701,-1.59680577043902,0.653050550639577,"Western Superior Uplands","Mille Lacs Uplands"
"MLG16_3_3138","M-3138","M-3138","Mille Lacs WMA/Rum River State Forest","Tillie's Corner","6/15/17",166,2017,"Tillie's Corner_Net 2",458311,5088941,"EPFU","M","NR",21.5,"45.2","A","1",405.7866,"458311_5088941_405.7866",0,16,3,0,0,0,359,0,0,0,0,33,0,77,86,574,"MLGANML_3_3138","MLG16_3_3138","deciduous_forest","Male Non-Reproductive",1,8939,91,0.0101801096319499,0.207516269273351,33,5.04439411935845,0.189665057839273,0.485225680683912,"Western Superior Uplands","Mille Lacs Uplands"
"MLG16_3_3144","F-3144","F-3144","Mille Lacs WMA/Rum River State Forest","Keintop Trail","6/15/17",166,2017,"Keintop Trail_Net 1",463242,5088198,"EPFU","F","L",21,"54.55","A","0",405.7866,"463242_5088198_405.7866",0,10,0,0,0,0,427,0,0,0,0,0,0,103,36,576,"MLGANML_3_3144","MLG16_3_3144","deciduous_forest","Female Reproductive",1,62096,178,0.00286652924503994,0.0584327159725986,49,5.61470984411521,-1.63871113741815,0.711965883117254,"Western Superior Uplands","Mille Lacs Uplands"
"MLG16_3_3150","F-3150","F-3150","Mille Lacs WMA/Rum River State Forest","Keintop Trail","6/16/17",167,2017,"Keintop Trail_Net 2",463186,5088291,"EPFU","F","P",34,"51.5","A","0",405.7866,"463186_5088291_405.7866",0,7,0,0,0,0,445,0,0,0,0,0,0,104,18,574,"MLGANML_3_3150","MLG16_3_3150","deciduous_forest","Female Reproductive",1,40155,392,0.00976217158510771,0.198996818363325,70,6.12928301694497,0.129185974266814,0.755789359202514,"Western Superior Uplands","Mille Lacs Uplands"
"MLG16_3_3161","M-3161","M-3161","Three Rivers Park District","Eastman Nature Center","6/27/17",178,2017,"Eastman Nature Center_Net 1",464560,5000001,"EPFU","M","NR",19.5,"43.89","A","1",405.7866,"464560_5000001_405.7866",9,8,2,0,0,0,254,0,5,1,16,30,0,216,37,578,"MLGANML_3_3161","MLG16_3_3161","deciduous_forest","Male Non-Reproductive",1,40832,1124,0.0275274294670846,0.561132411360934,112,6.8073549220576,1.62478185585696,0.660628427783623,"Minnesota & NE Iowa Morainal","Big Woods"
"MLG16_3_3172","M-3172","M-3172","Sherburne NWR","Brande Rd.","7/5/17",186,2017,"Brande Rd._Net 1",446164,5042838,"EPFU","M","TD",22,"43","A","0",405.7866,"446164_5042838_405.7866",0,30,1,0,0,0,157,0,4,0,23,76,53,141,90,575,"MLGANML_3_3172","MLG16_3_3172","deciduous_forest","Male Reproductive",1,34505,514,0.0148963918272714,0.303655242368672,99,6.62935662007961,0.738874886066426,0.645189323179392,"Minnesota & NE Iowa Morainal","Anoka Sand Plain"
"MLG16_3_3173","F-3173","F-3173","Sherburne NWR","Brande Rd.","7/6/17",187,2017,"Brande Rd._Net 1",446164,5042838,"EPFU","F","P",24.5,"46","A","0",405.7866,"446164_5042838_405.7866",0,30,1,0,0,0,157,0,4,0,23,76,53,141,90,575,"MLGANML_3_3173","MLG16_3_3173","deciduous_forest","Female Reproductive",1,49323,766,0.0155302799910792,0.316576724714706,122,6.93073733756289,0.798995799531697,0.797215102916061,"Minnesota & NE Iowa Morainal","Anoka Sand Plain"
"MLG16_3_3175","F-3175","F-3175","Sherburne NWR","Fox Pond Rd.","7/6/17",187,2017,"Fox Pond Rd._Net 1",437919,5042571,"EPFU","F","L",23.5,"47.5","A","1",405.7866,"437919_5042571_405.7866",0,0,0,0,0,0,376,0,0,0,0,92,1,62,48,579,"MLGANML_3_3175","MLG16_3_3175","deciduous_forest","Female Reproductive",1,28225,315,0.0111603188662533,0.22749732750985,65,6.02236781302845,0.322290207240452,0.485398556779145,"Western Superior Uplands","Mille Lacs Uplands"
"MLG16_3_3180","F-3180","F-3180","Sherburne NWR","Fox Pond Rd.","7/6/17",187,2017,"Fox Pond Rd._Net 2",437691,5042569,"EPFU","F","P",21.9,"45","A","1",405.7866,"437691_5042569_405.7866",1,0,0,0,0,0,362,0,11,0,0,43,1,107,49,574,"MLGANML_3_3180","MLG16_3_3180","deciduous_forest","Female Reproductive",1,4140,169,0.0408212560386473,0.832120189905047,126,6.97727992349992,2.1932325332964,0.742489712376008,"Western Superior Uplands","Mille Lacs Uplands"
"MLG16_3_3181","F-3181","F-3181","Sherburne NWR","Fox Pond Rd.","7/7/17",188,2017,"Fox Pond Rd._Net 2",437691,5042569,"EPFU","F","P",26,"46","A","0",405.7866,"437691_5042569_405.7866",1,0,0,0,0,0,362,0,11,0,0,43,1,107,49,574,"MLGANML_3_3181","MLG16_3_3181","deciduous_forest","Female Reproductive",1,25250,271,0.0107326732673267,0.218779993171731,78,6.28540221886225,0.265921423340887,0.705083202019128,"Western Superior Uplands","Mille Lacs Uplands"
